cultura	regiao	area	prod	rend
MILHO	PAIS	32000	176640	5520
MILHO	PAIS	3000	17400	5800
MILHO	PAIS	5000	28130	5626
MILHO	PAIS	22000	135900	6177
MILHO	PAIS	77000	388070	5040
MILHO	PAIS	14150	68390	4833
MILHO	PAIS	550	3245	5900
MILHO	PAIS	320	800	2500
MILHO	PAIS	5000	30000	6000
MILHO	PAIS	650	5525	8500
MILHO	PAIS	800	5720	7150
MILHO	PAIS	900	5040	5600
MILHO	PAIS	6000	48000	8000
MILHO	PAIS	550	4290	7800
MILHO	PAIS	40100	168960	4213
MILHO	PAIS	800	5200	6500
MILHO	PAIS	7000	42000	6000
MILHO	PAIS	180	900	5000
MILHO	PAIS	152244	861077	5656
MILHO	PAIS	75	454	6053
MILHO	PAIS	520	2942	5658
MILHO	PAIS	37200	192420	5173
MILHO	PAIS	5320	29028	5456
MILHO	PAIS	1350	7560	5600
MILHO	PAIS	12000	78000	6500
MILHO	PAIS	405	2436	6015
MILHO	PAIS	38200	217670	5698
MILHO	PAIS	2300	12350	5370
MILHO	PAIS	13700	74590	5445
MILHO	PAIS	4600	24200	5261
MILHO	PAIS	205	1235	6024
MILHO	PAIS	350	2150	6143
MILHO	PAIS	8500	52250	6147
MILHO	PAIS	1500	8935	5957
MILHO	PAIS	13500	82200	6089
MILHO	PAIS	1100	6720	6109
MILHO	PAIS	6850	39270	5733
MILHO	PAIS	202	1214	6010
MILHO	PAIS	17	108	6353
MILHO	PAIS	4350	25345	5826
MILHO	PAIS	75900	567490	7477
MILHO	PAIS	700	4470	6386
MILHO	PAIS	9000	74100	8233
MILHO	PAIS	9000	70000	7778
MILHO	PAIS	300	1970	6567
MILHO	PAIS	1100	7900	7182
MILHO	PAIS	4000	25750	6438
MILHO	PAIS	4500	36000	8000
MILHO	PAIS	37000	270000	7297
MILHO	PAIS	1300	9300	7154
MILHO	PAIS	9000	68000	7556
MILHO	PAIS	55115	410883	7455
MILHO	PAIS	13000	90600	6969
MILHO	PAIS	18000	123600	6867
MILHO	PAIS	1700	10839	6376
MILHO	PAIS	200	1400	7000
MILHO	PAIS	550	4350	7909
MILHO	PAIS	20500	169000	8244
MILHO	PAIS	920	9174	9972
MILHO	PAIS	245	1920	7837
MILHO	PAIS	8585	45232	5269
MILHO	PAIS	50	235	4700
MILHO	PAIS	1300	6450	4962
MILHO	PAIS	760	3992	5253
MILHO	PAIS	115	633	5504
MILHO	PAIS	650	3575	5500
MILHO	PAIS	10	47	4700
MILHO	PAIS	400	2000	5000
MILHO	PAIS	5000	26500	5300
MILHO	PAIS	300	1800	6000
MILHO	PAIS	109450	753250	6882
MILHO	PAIS	1700	9810	5771
MILHO	PAIS	10000	76900	7690
MILHO	PAIS	24000	168000	7000
MILHO	PAIS	6070	42636	7024
MILHO	PAIS	1100	5940	5400
MILHO	PAIS	9000	60000	6667
MILHO	PAIS	280	1314	4693
MILHO	PAIS	56000	380400	6793
MILHO	PAIS	1300	8250	6346
MILHO	PAIS	92350	612950	6637
MILHO	PAIS	3000	28800	9600
MILHO	PAIS	19000	125400	6600
MILHO	PAIS	4500	22050	4900
MILHO	PAIS	1800	15390	8550
MILHO	PAIS	3500	27300	7800
MILHO	PAIS	40200	227280	5654
MILHO	PAIS	11500	96000	8348
MILHO	PAIS	2500	22500	9000
MILHO	PAIS	4000	32150	8038
MILHO	PAIS	2350	16080	6843
MILHO	PAIS	50430	163763	3247
MILHO	PAIS	12700	31927	2514
MILHO	PAIS	110	132	1200
MILHO	PAIS	1600	2880	1800
MILHO	PAIS	150	135	900
MILHO	PAIS	1600	1600	1000
MILHO	PAIS	1200	10260	8550
MILHO	PAIS	520	936	1800
MILHO	PAIS	370	1110	3000
MILHO	PAIS	600	900	1500
MILHO	PAIS	1000	3765	3765
MILHO	PAIS	180	162	900
MILHO	PAIS	610	1098	1800
MILHO	PAIS	210	189	900
MILHO	PAIS	900	1080	1200
MILHO	PAIS	1500	1800	1200
MILHO	PAIS	550	660	1200
MILHO	PAIS	1600	5220	3263
MILHO	PAIS	3855	10864	2818
MILHO	PAIS	30	90	3000
MILHO	PAIS	600	360	600
MILHO	PAIS	40	60	1500
MILHO	PAIS	1440	8790	6104
MILHO	PAIS	300	360	1200
MILHO	PAIS	250	225	900
MILHO	PAIS	110	139	1264
MILHO	PAIS	500	240	480
MILHO	PAIS	35	42	1200
MILHO	PAIS	40	24	600
MILHO	PAIS	250	300	1200
MILHO	PAIS	170	153	900
MILHO	PAIS	90	81	900
MILHO	PAIS	5520	5409	980
MILHO	PAIS	310	279	900
MILHO	PAIS	120	70	583
MILHO	PAIS	80	70	875
MILHO	PAIS	25	45	1800
MILHO	PAIS	250	225	900
MILHO	PAIS	550	429	780
MILHO	PAIS	240	144	600
MILHO	PAIS	150	72	480
MILHO	PAIS	125	113	904
MILHO	PAIS	650	585	900
MILHO	PAIS	360	216	600
MILHO	PAIS	1200	2160	1800
MILHO	PAIS	300	90	300
MILHO	PAIS	180	162	900
MILHO	PAIS	420	302	719
MILHO	PAIS	500	375	750
MILHO	PAIS	60	72	1200
MILHO	PAIS	14550	100566	6912
MILHO	PAIS	6050	52740	8717
MILHO	PAIS	400	480	1200
MILHO	PAIS	450	540	1200
MILHO	PAIS	400	480	1200
MILHO	PAIS	650	1950	3000
MILHO	PAIS	460	1518	3300
MILHO	PAIS	700	3480	4971
MILHO	PAIS	140	210	1500
MILHO	PAIS	4800	38268	7973
MILHO	PAIS	500	900	1800
MILHO	PAIS	9935	10549	1062
MILHO	PAIS	700	504	720
MILHO	PAIS	320	250	781
MILHO	PAIS	80	192	2400
MILHO	PAIS	330	495	1500
MILHO	PAIS	3450	3105	900
MILHO	PAIS	700	840	1200
MILHO	PAIS	160	240	1500
MILHO	PAIS	90	54	600
MILHO	PAIS	260	219	842
MILHO	PAIS	65	98	1508
MILHO	PAIS	45	26	578
MILHO	PAIS	150	150	1000
MILHO	PAIS	200	200	1000
MILHO	PAIS	1000	1000	1000
MILHO	PAIS	110	198	1800
MILHO	PAIS	40	48	1200
MILHO	PAIS	250	325	1300
MILHO	PAIS	450	189	420
MILHO	PAIS	500	600	1200
MILHO	PAIS	430	361	840
MILHO	PAIS	220	330	1500
MILHO	PAIS	385	1125	2922
MILHO	PAIS	1460	1373	940
MILHO	PAIS	250	375	1500
MILHO	PAIS	210	252	1200
MILHO	PAIS	600	504	840
MILHO	PAIS	100	80	800
MILHO	PAIS	120	108	900
MILHO	PAIS	180	54	300
MILHO	PAIS	2410	3075	1276
MILHO	PAIS	1800	2160	1200
MILHO	PAIS	120	180	1500
MILHO	PAIS	100	120	1200
MILHO	PAIS	40	48	1200
MILHO	PAIS	350	567	1620
MILHO	PAIS	12334	19214	1558
MILHO	PAIS	1651	5233	3170
MILHO	PAIS	41	123	3000
MILHO	PAIS	350	2205	6300
MILHO	PAIS	400	1200	3000
MILHO	PAIS	350	525	1500
MILHO	PAIS	80	288	3600
MILHO	PAIS	30	36	1200
MILHO	PAIS	80	184	2300
MILHO	PAIS	320	672	2100
MILHO	PAIS	5170	8868	1715
MILHO	PAIS	360	720	2000
MILHO	PAIS	520	780	1500
MILHO	PAIS	280	146	521
MILHO	PAIS	1100	2420	2200
MILHO	PAIS	250	300	1200
MILHO	PAIS	300	360	1200
MILHO	PAIS	170	255	1500
MILHO	PAIS	770	1540	2000
MILHO	PAIS	120	216	1800
MILHO	PAIS	90	76	844
MILHO	PAIS	70	59	843
MILHO	PAIS	800	1600	2000
MILHO	PAIS	150	225	1500
MILHO	PAIS	190	171	900
MILHO	PAIS	3650	3477	953
MILHO	PAIS	730	365	500
MILHO	PAIS	150	117	780
MILHO	PAIS	120	130	1083
MILHO	PAIS	380	456	1200
MILHO	PAIS	1500	1890	1260
MILHO	PAIS	160	192	1200
MILHO	PAIS	160	192	1200
MILHO	PAIS	450	135	300
MILHO	PAIS	965	620	642
MILHO	PAIS	190	120	632
MILHO	PAIS	360	110	306
MILHO	PAIS	100	120	1200
MILHO	PAIS	210	175	833
MILHO	PAIS	105	95	905
MILHO	PAIS	898	1016	1131
MILHO	PAIS	140	168	1200
MILHO	PAIS	60	72	1200
MILHO	PAIS	100	140	1400
MILHO	PAIS	120	80	667
MILHO	PAIS	6	4	667
MILHO	PAIS	115	150	1304
MILHO	PAIS	100	115	1150
MILHO	PAIS	32	58	1813
MILHO	PAIS	20	24	1200
MILHO	PAIS	50	45	900
MILHO	PAIS	11	5	455
MILHO	PAIS	5	11	2200
MILHO	PAIS	65	33	508
MILHO	PAIS	2	3	1500
MILHO	PAIS	22	48	2182
MILHO	PAIS	50	60	1200
MILHO	PAIS	3040	6954	2288
MILHO	PAIS	2808	6386	2274
MILHO	PAIS	40	156	3900
MILHO	PAIS	22	14	636
MILHO	PAIS	320	1152	3600
MILHO	PAIS	18	27	1500
MILHO	PAIS	145	142	979
MILHO	PAIS	760	1824	2400
MILHO	PAIS	130	468	3600
MILHO	PAIS	40	84	2100
MILHO	PAIS	15	42	2800
MILHO	PAIS	18	23	1278
MILHO	PAIS	500	1230	2460
MILHO	PAIS	700	924	1320
MILHO	PAIS	100	300	3000
MILHO	PAIS	232	568	2448
MILHO	PAIS	38	62	1632
MILHO	PAIS	54	119	2204
MILHO	PAIS	20	42	2100
MILHO	PAIS	40	168	4200
MILHO	PAIS	15	18	1200
MILHO	PAIS	10	12	1200
MILHO	PAIS	10	45	4500
MILHO	PAIS	40	96	2400
MILHO	PAIS	5	6	1200
MILHO	PAIS	416884	2893669	6941
MILHO	PAIS	31966	173234	5419
MILHO	PAIS	3300	17960	5442
MILHO	PAIS	16506	83748	5074
MILHO	PAIS	250	1500	6000
MILHO	PAIS	3230	17586	5445
MILHO	PAIS	8500	51000	6000
MILHO	PAIS	180	1440	8000
MILHO	PAIS	79779	535295	6710
MILHO	PAIS	21800	152940	7016
MILHO	PAIS	380	2736	7200
MILHO	PAIS	2700	18750	6944
MILHO	PAIS	300	2250	7500
MILHO	PAIS	5034	26885	5341
MILHO	PAIS	11565	80844	6990
MILHO	PAIS	7000	39900	5700
MILHO	PAIS	3800	20490	5392
MILHO	PAIS	7200	34500	4792
MILHO	PAIS	20000	156000	7800
MILHO	PAIS	71956	526975	7324
MILHO	PAIS	1220	8016	6570
MILHO	PAIS	29016	223354	7698
MILHO	PAIS	150	1350	9000
MILHO	PAIS	270	1665	6167
MILHO	PAIS	3480	24030	6905
MILHO	PAIS	570	4080	7158
MILHO	PAIS	2450	17280	7053
MILHO	PAIS	5000	27600	5520
MILHO	PAIS	13000	84600	6508
MILHO	PAIS	7000	61800	8829
MILHO	PAIS	9800	73200	7469
MILHO	PAIS	33871	255574	7546
MILHO	PAIS	1	4	4000
MILHO	PAIS	2600	17100	6577
MILHO	PAIS	2730	15372	5631
MILHO	PAIS	3800	26640	7011
MILHO	PAIS	10	60	6000
MILHO	PAIS	11400	82600	7246
MILHO	PAIS	9220	83088	9012
MILHO	PAIS	250	1400	5600
MILHO	PAIS	1900	16440	8653
MILHO	PAIS	1960	12870	6566
MILHO	PAIS	29700	163842	5517
MILHO	PAIS	1090	5805	5326
MILHO	PAIS	350	1680	4800
MILHO	PAIS	1390	8820	6345
MILHO	PAIS	320	1728	5400
MILHO	PAIS	9000	50400	5600
MILHO	PAIS	400	2040	5100
MILHO	PAIS	320	1728	5400
MILHO	PAIS	900	4590	5100
MILHO	PAIS	5240	33216	6339
MILHO	PAIS	8810	46935	5327
MILHO	PAIS	1180	3540	3000
MILHO	PAIS	700	3360	4800
MILHO	PAIS	72412	478129	6603
MILHO	PAIS	4500	22800	5067
MILHO	PAIS	8500	49300	5800
MILHO	PAIS	23000	130240	5663
MILHO	PAIS	2700	19530	7233
MILHO	PAIS	12	59	4917
MILHO	PAIS	33000	252000	7636
MILHO	PAIS	700	4200	6000
MILHO	PAIS	97200	760620	7825
MILHO	PAIS	4500	27900	6200
MILHO	PAIS	4000	33600	8400
MILHO	PAIS	25000	180300	7212
MILHO	PAIS	13500	96900	7178
MILHO	PAIS	5300	42270	7975
MILHO	PAIS	16400	131220	8001
MILHO	PAIS	2200	17250	7841
MILHO	PAIS	19500	169500	8692
MILHO	PAIS	5300	49980	9430
MILHO	PAIS	1500	11700	7800
MILHO	PAIS	14668	84507	5761
MILHO	PAIS	6330	40377	6379
MILHO	PAIS	1485	6259	4215
MILHO	PAIS	120	840	7000
MILHO	PAIS	125	488	3904
MILHO	PAIS	1900	13200	6947
MILHO	PAIS	200	840	4200
MILHO	PAIS	1900	14160	7453
MILHO	PAIS	600	4590	7650
MILHO	PAIS	4071	16937	4160
MILHO	PAIS	320	1728	5400
MILHO	PAIS	180	540	3000
MILHO	PAIS	430	1290	3000
MILHO	PAIS	1850	8325	4500
MILHO	PAIS	500	2400	4800
MILHO	PAIS	1	2	2000
MILHO	PAIS	180	540	3000
MILHO	PAIS	50	60	1200
MILHO	PAIS	100	420	4200
MILHO	PAIS	210	882	4200
MILHO	PAIS	250	750	3000
MILHO	PAIS	4267	27193	6373
MILHO	PAIS	15	81	5400
MILHO	PAIS	1100	6100	5545
MILHO	PAIS	70	462	6600
MILHO	PAIS	280	1662	5936
MILHO	PAIS	300	2160	7200
MILHO	PAIS	42	252	6000
MILHO	PAIS	100	300	3000
MILHO	PAIS	1600	11370	7106
MILHO	PAIS	670	4407	6578
MILHO	PAIS	50	240	4800
MILHO	PAIS	25	100	4000
MILHO	PAIS	15	59	3933
MILHO	PAIS	13350	65970	4942
MILHO	PAIS	2142	10807	5045
MILHO	PAIS	30	171	5700
MILHO	PAIS	500	2550	5100
MILHO	PAIS	5	18	3600
MILHO	PAIS	25	133	5320
MILHO	PAIS	50	201	4020
MILHO	PAIS	80	288	3600
MILHO	PAIS	130	780	6000
MILHO	PAIS	15	81	5400
MILHO	PAIS	15	54	3600
MILHO	PAIS	170	663	3900
MILHO	PAIS	160	1008	6300
MILHO	PAIS	80	240	3000
MILHO	PAIS	140	714	5100
MILHO	PAIS	340	2550	7500
MILHO	PAIS	90	567	6300
MILHO	PAIS	20	90	4500
MILHO	PAIS	2	9	4500
MILHO	PAIS	180	324	1800
MILHO	PAIS	20	42	2100
MILHO	PAIS	90	324	3600
MILHO	PAIS	2107	5114	2427
MILHO	PAIS	65	195	3000
MILHO	PAIS	130	390	3000
MILHO	PAIS	120	192	1600
MILHO	PAIS	180	292	1622
MILHO	PAIS	6	24	4000
MILHO	PAIS	11	79	7182
MILHO	PAIS	35	105	3000
MILHO	PAIS	600	1800	3000
MILHO	PAIS	140	420	3000
MILHO	PAIS	8	17	2125
MILHO	PAIS	12	40	3333
MILHO	PAIS	200	300	1500
MILHO	PAIS	600	1260	2100
MILHO	PAIS	1165	6107	5242
MILHO	PAIS	15	77	5133
MILHO	PAIS	70	378	5400
MILHO	PAIS	150	720	4800
MILHO	PAIS	900	4680	5200
MILHO	PAIS	30	252	8400
MILHO	PAIS	700	3768	5383
MILHO	PAIS	55	132	2400
MILHO	PAIS	96	643	6698
MILHO	PAIS	50	240	4800
MILHO	PAIS	5	10	2000
MILHO	PAIS	2	12	6000
MILHO	PAIS	80	480	6000
MILHO	PAIS	1	4	4000
MILHO	PAIS	41	185	4512
MILHO	PAIS	3	15	5000
MILHO	PAIS	5	20	4000
MILHO	PAIS	4	22	5500
MILHO	PAIS	250	1500	6000
MILHO	PAIS	5	25	5000
MILHO	PAIS	25	90	3600
MILHO	PAIS	3	9	3000
MILHO	PAIS	3	13	4333
MILHO	PAIS	12	36	3000
MILHO	PAIS	5	20	4000
MILHO	PAIS	20	140	7000
MILHO	PAIS	32	163	5094
MILHO	PAIS	3	9	3000
MILHO	PAIS	1449	5508	3801
MILHO	PAIS	350	1281	3660
MILHO	PAIS	10	57	5700
MILHO	PAIS	20	120	6000
MILHO	PAIS	40	96	2400
MILHO	PAIS	200	540	2700
MILHO	PAIS	300	1350	4500
MILHO	PAIS	40	216	5400
MILHO	PAIS	2	3	1500
MILHO	PAIS	50	225	4500
MILHO	PAIS	25	150	6000
MILHO	PAIS	90	324	3600
MILHO	PAIS	30	108	3600
MILHO	PAIS	55	330	6000
MILHO	PAIS	120	360	3000
MILHO	PAIS	12	36	3000
MILHO	PAIS	100	300	3000
MILHO	PAIS	5	12	2400
MILHO	PAIS	747	3454	4624
MILHO	PAIS	70	315	4500
MILHO	PAIS	70	231	3300
MILHO	PAIS	140	756	5400
MILHO	PAIS	100	360	3600
MILHO	PAIS	80	384	4800
MILHO	PAIS	150	675	4500
MILHO	PAIS	7	25	3571
MILHO	PAIS	70	420	6000
MILHO	PAIS	60	288	4800
MILHO	PAIS	440	1614	3668
MILHO	PAIS	150	900	6000
MILHO	PAIS	70	210	3000
MILHO	PAIS	80	168	2100
MILHO	PAIS	140	336	2400
MILHO	PAIS	4600	29598	6434
MILHO	PAIS	1600	12192	7620
MILHO	PAIS	180	540	3000
MILHO	PAIS	70	315	4500
MILHO	PAIS	650	4602	7080
MILHO	PAIS	240	1716	7150
MILHO	PAIS	350	1575	4500
MILHO	PAIS	550	3300	6000
MILHO	PAIS	380	2052	5400
MILHO	PAIS	210	1386	6600
MILHO	PAIS	70	630	9000
MILHO	PAIS	250	1125	4500
MILHO	PAIS	50	165	3300
MILHO	PAIS	16226	44218	2725
MILHO	PAIS	2800	7063	2523
MILHO	PAIS	200	400	2000
MILHO	PAIS	60	90	1500
MILHO	PAIS	380	456	1200
MILHO	PAIS	160	480	3000
MILHO	PAIS	150	360	2400
MILHO	PAIS	70	168	2400
MILHO	PAIS	200	720	3600
MILHO	PAIS	275	743	2702
MILHO	PAIS	110	231	2100
MILHO	PAIS	600	1800	3000
MILHO	PAIS	25	75	3000
MILHO	PAIS	150	450	3000
MILHO	PAIS	130	260	2000
MILHO	PAIS	40	80	2000
MILHO	PAIS	250	750	3000
MILHO	PAIS	4070	9103	2237
MILHO	PAIS	1110	2997	2700
MILHO	PAIS	120	302	2517
MILHO	PAIS	130	234	1800
MILHO	PAIS	130	390	3000
MILHO	PAIS	900	1188	1320
MILHO	PAIS	610	1647	2700
MILHO	PAIS	240	720	3000
MILHO	PAIS	330	825	2500
MILHO	PAIS	500	800	1600
MILHO	PAIS	1877	6619	3526
MILHO	PAIS	280	1920	6857
MILHO	PAIS	55	116	2109
MILHO	PAIS	20	30	1500
MILHO	PAIS	22	33	1500
MILHO	PAIS	50	125	2500
MILHO	PAIS	12	36	3000
MILHO	PAIS	10	36	3600
MILHO	PAIS	80	96	1200
MILHO	PAIS	15	45	3000
MILHO	PAIS	150	450	3000
MILHO	PAIS	100	300	3000
MILHO	PAIS	120	360	3000
MILHO	PAIS	170	357	2100
MILHO	PAIS	250	1500	6000
MILHO	PAIS	25	83	3320
MILHO	PAIS	25	38	1520
MILHO	PAIS	30	47	1567
MILHO	PAIS	15	23	1533
MILHO	PAIS	25	45	1800
MILHO	PAIS	15	45	3000
MILHO	PAIS	45	162	3600
MILHO	PAIS	3	4	1333
MILHO	PAIS	40	96	2400
MILHO	PAIS	120	432	3600
MILHO	PAIS	200	240	1200
MILHO	PAIS	182	430	2363
MILHO	PAIS	23	38	1652
MILHO	PAIS	10	30	3000
MILHO	PAIS	40	110	2750
MILHO	PAIS	50	120	2400
MILHO	PAIS	35	84	2400
MILHO	PAIS	20	42	2100
MILHO	PAIS	4	6	1500
MILHO	PAIS	837	2417	2888
MILHO	PAIS	250	825	3300
MILHO	PAIS	50	150	3000
MILHO	PAIS	110	264	2400
MILHO	PAIS	5	15	3000
MILHO	PAIS	2	3	1500
MILHO	PAIS	5	23	4600
MILHO	PAIS	150	225	1500
MILHO	PAIS	35	147	4200
MILHO	PAIS	100	270	2700
MILHO	PAIS	50	165	3300
MILHO	PAIS	70	315	4500
MILHO	PAIS	10	15	1500
MILHO	PAIS	3475	9611	2766
MILHO	PAIS	650	1560	2400
MILHO	PAIS	5	30	6000
MILHO	PAIS	700	2100	3000
MILHO	PAIS	180	540	3000
MILHO	PAIS	50	75	1500
MILHO	PAIS	35	95	2714
MILHO	PAIS	80	264	3300
MILHO	PAIS	250	750	3000
MILHO	PAIS	250	750	3000
MILHO	PAIS	25	38	1520
MILHO	PAIS	160	440	2750
MILHO	PAIS	110	396	3600
MILHO	PAIS	150	615	4100
MILHO	PAIS	220	330	1500
MILHO	PAIS	70	231	3300
MILHO	PAIS	15	26	1733
MILHO	PAIS	160	480	3000
MILHO	PAIS	200	360	1800
MILHO	PAIS	120	288	2400
MILHO	PAIS	45	243	5400
MILHO	PAIS	2985	8975	3007
MILHO	PAIS	400	1560	3900
MILHO	PAIS	50	75	1500
MILHO	PAIS	200	540	2700
MILHO	PAIS	600	1800	3000
MILHO	PAIS	10	30	3000
MILHO	PAIS	25	60	2400
MILHO	PAIS	220	880	4000
MILHO	PAIS	300	780	2600
MILHO	PAIS	730	2190	3000
MILHO	PAIS	250	500	2000
MILHO	PAIS	100	250	2500
MILHO	PAIS	40	100	2500
MILHO	PAIS	60	210	3500
MILHO	PAIS	57525	383221	6662
MILHO	PAIS	21340	142736	6689
MILHO	PAIS	6700	41160	6143
MILHO	PAIS	150	630	4200
MILHO	PAIS	250	1650	6600
MILHO	PAIS	2900	21050	7259
MILHO	PAIS	4300	30120	7005
MILHO	PAIS	4450	30090	6762
MILHO	PAIS	1730	12735	7361
MILHO	PAIS	90	405	4500
MILHO	PAIS	770	4896	6358
MILHO	PAIS	2000	10694	5347
MILHO	PAIS	140	630	4500
MILHO	PAIS	480	3024	6300
MILHO	PAIS	100	450	4500
MILHO	PAIS	270	1675	6204
MILHO	PAIS	70	252	3600
MILHO	PAIS	200	1320	6600
MILHO	PAIS	30	90	3000
MILHO	PAIS	50	225	4500
MILHO	PAIS	300	1440	4800
MILHO	PAIS	160	768	4800
MILHO	PAIS	200	820	4100
MILHO	PAIS	20380	138168	6780
MILHO	PAIS	2000	13650	6825
MILHO	PAIS	220	990	4500
MILHO	PAIS	560	2688	4800
MILHO	PAIS	10500	70200	6686
MILHO	PAIS	500	2400	4800
MILHO	PAIS	1200	7200	6000
MILHO	PAIS	200	1200	6000
MILHO	PAIS	5200	39840	7662
MILHO	PAIS	10210	67512	6612
MILHO	PAIS	1000	6420	6420
MILHO	PAIS	1800	12240	6800
MILHO	PAIS	300	1800	6000
MILHO	PAIS	3200	19200	6000
MILHO	PAIS	2750	19350	7036
MILHO	PAIS	1100	8250	7500
MILHO	PAIS	60	252	4200
MILHO	PAIS	3595	24111	6707
MILHO	PAIS	300	1530	5100
MILHO	PAIS	520	2808	5400
MILHO	PAIS	600	2700	4500
MILHO	PAIS	90	630	7000
MILHO	PAIS	650	4290	6600
MILHO	PAIS	150	675	4500
MILHO	PAIS	55	231	4200
MILHO	PAIS	630	4347	6900
MILHO	PAIS	600	6900	11500
MILHO	PAIS	162208	1125398	6938
MILHO	PAIS	37400	249333	6667
MILHO	PAIS	2400	14920	6217
MILHO	PAIS	2250	17675	7856
MILHO	PAIS	1320	9495	7193
MILHO	PAIS	600	4680	7800
MILHO	PAIS	2850	19656	6897
MILHO	PAIS	250	1425	5700
MILHO	PAIS	5000	30840	6168
MILHO	PAIS	690	4554	6600
MILHO	PAIS	140	1008	7200
MILHO	PAIS	1300	9750	7500
MILHO	PAIS	9700	63060	6501
MILHO	PAIS	2300	19620	8530
MILHO	PAIS	6000	37200	6200
MILHO	PAIS	2600	15450	5942
MILHO	PAIS	10275	67991	6617
MILHO	PAIS	570	3591	6300
MILHO	PAIS	960	6840	7125
MILHO	PAIS	265	1670	6302
MILHO	PAIS	310	1818	5865
MILHO	PAIS	310	1767	5700
MILHO	PAIS	540	3177	5883
MILHO	PAIS	200	1020	5100
MILHO	PAIS	1200	7200	6000
MILHO	PAIS	850	7200	8471
MILHO	PAIS	700	4869	6956
MILHO	PAIS	1450	10635	7334
MILHO	PAIS	1300	8556	6582
MILHO	PAIS	1500	9000	6000
MILHO	PAIS	120	648	5400
MILHO	PAIS	32750	218138	6661
MILHO	PAIS	8200	59650	7274
MILHO	PAIS	1800	11880	6600
MILHO	PAIS	1530	10400	6797
MILHO	PAIS	5900	42000	7119
MILHO	PAIS	260	1248	4800
MILHO	PAIS	1150	7155	6222
MILHO	PAIS	1900	11460	6032
MILHO	PAIS	490	3381	6900
MILHO	PAIS	6000	34000	5667
MILHO	PAIS	3320	22944	6911
MILHO	PAIS	1100	6220	5655
MILHO	PAIS	1100	7800	7091
MILHO	PAIS	32620	238984	7326
MILHO	PAIS	5500	37950	6900
MILHO	PAIS	1700	11920	7012
MILHO	PAIS	2100	12960	6171
MILHO	PAIS	3750	26100	6960
MILHO	PAIS	1500	13500	9000
MILHO	PAIS	1450	9270	6393
MILHO	PAIS	1100	7140	6491
MILHO	PAIS	1600	11250	7031
MILHO	PAIS	1300	9360	7200
MILHO	PAIS	620	4464	7200
MILHO	PAIS	700	5460	7800
MILHO	PAIS	650	6825	10500
MILHO	PAIS	700	4620	6600
MILHO	PAIS	8000	66000	8250
MILHO	PAIS	1550	9645	6223
MILHO	PAIS	400	2520	6300
MILHO	PAIS	10440	69300	6638
MILHO	PAIS	30	108	3600
MILHO	PAIS	820	4920	6000
MILHO	PAIS	50	150	3000
MILHO	PAIS	900	6300	7000
MILHO	PAIS	2000	13000	6500
MILHO	PAIS	2200	14640	6655
MILHO	PAIS	40	220	5500
MILHO	PAIS	150	900	6000
MILHO	PAIS	420	2520	6000
MILHO	PAIS	200	1140	5700
MILHO	PAIS	480	2592	5400
MILHO	PAIS	950	7410	7800
MILHO	PAIS	2200	15400	7000
MILHO	PAIS	8960	59330	6622
MILHO	PAIS	240	1512	6300
MILHO	PAIS	600	3000	5000
MILHO	PAIS	700	3570	5100
MILHO	PAIS	220	977	4441
MILHO	PAIS	300	1260	4200
MILHO	PAIS	250	1350	5400
MILHO	PAIS	60	270	4500
MILHO	PAIS	980	6762	6900
MILHO	PAIS	190	798	4200
MILHO	PAIS	80	432	5400
MILHO	PAIS	65	260	4000
MILHO	PAIS	270	1782	6600
MILHO	PAIS	120	612	5100
MILHO	PAIS	1300	12480	9600
MILHO	PAIS	2900	20010	6900
MILHO	PAIS	15	45	3000
MILHO	PAIS	90	648	7200
MILHO	PAIS	100	700	7000
MILHO	PAIS	180	702	3900
MILHO	PAIS	300	2160	7200
MILHO	PAIS	11070	80614	7282
MILHO	PAIS	850	4845	5700
MILHO	PAIS	300	2160	7200
MILHO	PAIS	35	231	6600
MILHO	PAIS	300	1830	6100
MILHO	PAIS	950	5910	6221
MILHO	PAIS	320	2304	7200
MILHO	PAIS	25	105	4200
MILHO	PAIS	200	1200	6000
MILHO	PAIS	610	4272	7003
MILHO	PAIS	3600	31320	8700
MILHO	PAIS	580	4269	7360
MILHO	PAIS	120	432	3600
MILHO	PAIS	880	6336	7200
MILHO	PAIS	1200	8400	7000
MILHO	PAIS	1100	7000	6364
MILHO	PAIS	8273	57133	6906
MILHO	PAIS	20	84	4200
MILHO	PAIS	300	1800	6000
MILHO	PAIS	1900	13805	7266
MILHO	PAIS	1500	9450	6300
MILHO	PAIS	70	399	5700
MILHO	PAIS	3200	24330	7603
MILHO	PAIS	50	225	4500
MILHO	PAIS	80	288	3600
MILHO	PAIS	480	3168	6600
MILHO	PAIS	100	420	4200
MILHO	PAIS	20	50	2500
MILHO	PAIS	25	113	4520
MILHO	PAIS	120	792	6600
MILHO	PAIS	8	19	2375
MILHO	PAIS	200	990	4950
MILHO	PAIS	200	1200	6000
MILHO	PAIS	9152	78935	8625
MILHO	PAIS	800	4480	5600
MILHO	PAIS	1500	13500	9000
MILHO	PAIS	10	20	2000
MILHO	PAIS	50	225	4500
MILHO	PAIS	35	126	3600
MILHO	PAIS	100	540	5400
MILHO	PAIS	2572	21948	8533
MILHO	PAIS	180	1188	6600
MILHO	PAIS	2000	21800	10900
MILHO	PAIS	5	18	3600
